,index,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana,score,logmove,datetime
8309,8309,111,tropicana,35,0,3.59,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,0.0,1.0,8.599038564860006,8.61323038,2023-09-05
8310,8310,45,dominicks,35,0,1.89,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,1.0,0.0,0.0,8.319153246029996,8.348537825,2023-09-05
8311,8311,115,dominicks,35,0,2.19,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,1.0,0.0,0.0,7.456755740149996,7.526178913,2023-09-05
8312,8312,89,tropicana,35,0,3.39,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,0.0,1.0,7.989554373459994,8.009030685,2023-09-05
8313,8313,123,minute.maid,35,0,2.49,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,0.0,1.0,0.0,8.663541674449995,8.624791202,2023-09-05
8314,8314,115,tropicana,35,0,3.39,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,0.0,1.0,8.892597081219987,8.971067439,2023-09-05
8315,8315,72,dominicks,35,0,2.69,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,1.0,0.0,0.0,6.525559085270007,6.104793232,2023-09-05
8316,8316,123,tropicana,35,0,3.59,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,0.0,0.0,1.0,8.898518739640009,8.979164649,2023-09-05
8317,8317,73,minute.maid,35,0,2.12,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,1.0,0.0,8.95349860347001,8.954673629,2023-09-05
8318,8318,116,minute.maid,35,0,2.41,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,1.0,0.0,8.23517174815999,8.184234774,2023-09-05
8319,8319,67,tropicana,35,0,2.99,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,0.0,0.0,1.0,8.663516673060006,8.743850562,2023-09-05
8320,8320,84,tropicana,35,0,3.39,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,0.0,1.0,8.541239232040008,8.462948177,2023-09-05
8321,8321,111,dominicks,35,0,2.69,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,1.0,0.0,0.0,7.485692124099999,7.049254841,2023-09-05
8322,8322,44,minute.maid,35,0,2.41,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,0.0,1.0,0.0,8.60244005659999,8.392989588,2023-09-05
8323,8323,64,dominicks,35,0,2.19,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,1.0,0.0,0.0,7.999362954860004,8.030084094,2023-09-05
8324,8324,90,dominicks,35,0,2.19,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,1.0,0.0,0.0,7.455847206920007,7.154615357,2023-09-05
8325,8325,88,dominicks,35,0,2.19,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,1.0,0.0,0.0,7.956314486890011,8.050703382,2023-09-05
8326,8326,110,dominicks,35,0,2.19,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,1.0,0.0,0.0,7.78864252269999,7.769800996,2023-09-05
8327,8327,102,minute.maid,35,0,2.12,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,0.0,1.0,0.0,8.975705171739992,8.764053269,2023-09-05
8328,8328,77,tropicana,35,0,2.73,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,0.0,1.0,9.082496285340012,9.093357017,2023-09-05
8329,8329,18,minute.maid,35,0,2.12,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,0.0,1.0,0.0,8.917279116500005,8.877381955,2023-09-05
8330,8330,121,minute.maid,35,0,2.12,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,0.0,1.0,0.0,8.880007396229994,8.723231275,2023-09-05
8331,8331,77,minute.maid,35,0,1.89,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,1.0,0.0,8.854185434100005,8.743850562,2023-09-05
8332,8332,2,tropicana,35,0,3.59,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,0.0,0.0,1.0,8.85043297906001,8.743850562,2023-09-05
8333,8333,122,minute.maid,35,0,1.89,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,1.0,0.0,9.280446416340006,9.258749511,2023-09-05
8334,8334,92,tropicana,35,0,3.39,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,0.0,1.0,8.43743318734001,8.462948177,2023-09-05
8335,8335,21,tropicana,35,0,2.73,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,0.0,0.0,1.0,7.907371159090005,7.796469243,2023-09-05
8336,8336,70,tropicana,35,0,2.59,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,0.0,0.0,1.0,9.200587168930014,9.29468152,2023-09-05
8337,8337,134,dominicks,35,0,2.49,0.090152653,0.247949139,0.105855856,10.7225182,0.154877575,0.388116308,0.346153846,6.678129633,1.972222222,3.224540507,0.657090005,1.0,0.0,0.0,6.704129940990003,6.238324625,2023-09-05
8338,8338,117,minute.maid,35,0,2.41,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,1.0,0.0,7.9207549907799955,7.742402022,2023-09-05
8339,8339,33,dominicks,35,0,2.69,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,1.0,0.0,0.0,7.215615628689994,7.103322063,2023-09-05
8340,8340,73,tropicana,35,0,2.99,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,0.0,1.0,9.253758492359996,9.30637756,2023-09-05
8341,8341,106,dominicks,35,0,2.49,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,1.0,0.0,0.0,7.035147000270008,6.723832441,2023-09-05
8342,8342,130,tropicana,35,0,3.59,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,0.0,1.0,10.13499511530999,11.23384628,2023-09-05
8343,8343,8,dominicks,35,0,1.89,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,1.0,0.0,0.0,8.463089736900004,8.462948177,2023-09-05
8344,8344,33,tropicana,35,0,3.59,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,0.0,0.0,1.0,9.153607394000002,9.182763604,2023-09-05
8345,8345,83,dominicks,35,0,1.79,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,1.0,0.0,0.0,7.950143977789992,7.943072717,2023-09-05
8346,8346,104,tropicana,35,0,3.19,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,0.0,1.0,8.42324310627999,8.528330936,2023-09-05
8347,8347,73,dominicks,35,0,1.89,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,1.0,0.0,0.0,9.162664137539991,9.323669057,2023-09-05
8348,8348,78,dominicks,35,0,1.79,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,1.0,0.0,0.0,8.370127540250003,8.712759975,2023-09-05
8349,8349,44,dominicks,35,0,2.19,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,1.0,0.0,0.0,7.527087366210008,7.454719949,2023-09-05
8350,8350,102,tropicana,35,0,2.99,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,0.0,0.0,1.0,8.800321388770005,8.743850562,2023-09-05
8351,8351,83,tropicana,35,0,2.73,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,0.0,1.0,8.916874708590003,8.903815212,2023-09-05
8352,8352,92,dominicks,35,0,2.19,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,1.0,0.0,0.0,7.416513148099995,7.294377299,2023-09-05
8353,8353,100,minute.maid,35,0,2.49,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,0.0,1.0,0.0,8.779381897430001,8.68067166,2023-09-05
8354,8354,101,dominicks,35,0,2.19,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,1.0,0.0,0.0,7.82863548591999,7.592870288,2023-09-05
8355,8355,86,tropicana,35,0,3.39,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,0.0,1.0,9.165212587430013,9.368369236,2023-09-05
8356,8356,132,tropicana,35,0,2.99,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,0.0,0.0,1.0,9.36752994811,9.431882642,2023-09-05
8357,8357,70,dominicks,35,0,1.85,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,1.0,0.0,0.0,8.397194286739996,8.333270353,2023-09-05
8358,8358,75,dominicks,35,0,2.69,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,1.0,0.0,0.0,7.619849042929998,7.377758908,2023-09-05
8359,8359,102,dominicks,35,0,1.89,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,1.0,0.0,0.0,8.702719531160005,8.489616424,2023-09-05
8360,8360,62,dominicks,35,0,2.69,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,1.0,0.0,0.0,6.040108940999997,5.545177445,2023-09-05
8361,8361,67,dominicks,35,0,1.89,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,1.0,0.0,0.0,7.456672162659998,7.454719949,2023-09-05
8362,8362,101,tropicana,35,0,3.39,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,0.0,0.0,1.0,8.730824369760011,8.712759975,2023-09-05
8363,8363,118,minute.maid,35,0,2.49,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,1.0,0.0,8.015810542240006,7.896552702,2023-09-05
8364,8364,112,dominicks,35,0,1.89,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,1.0,0.0,0.0,8.32219129431001,8.253227646,2023-09-05
8365,8365,28,tropicana,35,0,3.39,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,0.0,1.0,8.588221514099997,8.723231275,2023-09-05
8366,8366,121,tropicana,35,0,2.99,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,0.0,0.0,1.0,9.246673710340009,9.258749511,2023-09-05
8367,8367,105,dominicks,35,0,1.89,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,1.0,0.0,0.0,8.458547087029995,8.392989588,2023-09-05
8368,8368,40,minute.maid,35,0,1.89,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,0.0,1.0,0.0,8.561195957670009,8.449342525,2023-09-05
8369,8369,89,minute.maid,35,0,2.41,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,1.0,0.0,8.311371831919987,8.184234774,2023-09-05
8370,8370,106,minute.maid,35,0,2.41,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,1.0,0.0,8.054029692169992,7.965545573,2023-09-05
8371,8371,129,tropicana,35,0,2.99,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,0.0,1.0,8.9369813082,8.831711918,2023-09-05
8372,8372,106,tropicana,35,0,3.19,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,0.0,1.0,7.49321221245,7.336936914,2023-09-05
8373,8373,100,dominicks,35,0,2.69,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,1.0,0.0,0.0,7.349924381310001,6.797940413,2023-09-05
8374,8374,131,minute.maid,35,0,2.41,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,1.0,0.0,8.669918515739994,8.624791202,2023-09-05
8375,8375,76,minute.maid,35,0,2.41,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,1.0,0.0,8.706261350020007,8.712759975,2023-09-05
8376,8376,78,tropicana,35,0,2.73,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,0.0,1.0,9.094395450980006,9.128696383,2023-09-05
8377,8377,33,minute.maid,35,0,2.49,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,0.0,1.0,0.0,8.986953377440004,9.064157862,2023-09-05
8378,8378,64,tropicana,35,0,3.39,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,0.0,1.0,8.323430003639992,8.540909718,2023-09-05
8379,8379,131,dominicks,35,0,2.19,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,1.0,0.0,0.0,7.969276852819991,7.87245515,2023-09-05
8380,8380,8,tropicana,35,0,2.99,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,0.0,1.0,8.950236050969995,8.962904128,2023-09-05
8381,8381,111,minute.maid,35,0,2.49,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,1.0,0.0,8.57521130407001,8.30201781,2023-09-05
8382,8382,67,minute.maid,35,0,2.12,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,0.0,1.0,0.0,8.291428663799989,8.286017468,2023-09-05
8383,8383,130,dominicks,35,0,2.69,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,1.0,0.0,0.0,8.081840322300005,7.920083199,2023-09-05
8384,8384,91,dominicks,35,0,2.19,0.255730611,0.144310113,0.024680506,10.53844932,0.108284634,0.289097744,0.144424674,6.292594104,2.571428571,2.089837391,0.681790161,1.0,0.0,0.0,7.139495236009995,7.049254841,2023-09-05
8385,8385,84,dominicks,35,0,2.19,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,1.0,0.0,0.0,7.3177411302299955,7.049254841,2023-09-05
8386,8386,78,minute.maid,35,0,1.89,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,1.0,0.0,9.143303696369989,9.288781798,2023-09-05
8387,8387,45,minute.maid,35,0,2.12,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,0.0,1.0,0.0,8.254321599369995,8.166216269,2023-09-05
8388,8388,83,minute.maid,35,0,1.89,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,1.0,0.0,8.870172588650009,8.859363449,2023-09-05
8389,8389,76,tropicana,35,0,3.39,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,0.0,1.0,8.732456370480001,8.764053269,2023-09-05
8390,8390,47,minute.maid,35,0,2.41,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,1.0,0.0,8.417009544769991,8.392989588,2023-09-05
8391,8391,88,minute.maid,35,0,2.41,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,1.0,0.0,8.470392795059995,8.42156296,2023-09-05
8392,8392,9,tropicana,35,0,2.99,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,0.0,1.0,9.239268520719987,9.323669057,2023-09-05
8393,8393,105,minute.maid,35,0,2.12,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,1.0,0.0,8.563215144630005,8.51559191,2023-09-05
8394,8394,72,minute.maid,35,0,2.49,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,0.0,1.0,0.0,8.56541035510999,8.435549202,2023-09-05
8395,8395,130,minute.maid,35,0,2.49,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,1.0,0.0,8.564566929110004,8.378390789,2023-09-05
8396,8396,90,minute.maid,35,0,2.49,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,1.0,0.0,8.422371143610006,8.378390789,2023-09-05
8397,8397,32,tropicana,35,0,3.59,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,0.0,0.0,1.0,9.17335065503999,9.282847063,2023-09-05
8398,8398,137,dominicks,35,0,2.69,0.20960245,0.528362014,0.11324985,10.96648993,0.092996052,0.330292847,0.86073903,6.02648362,0.705882353,0.772529732,0.333761209,1.0,0.0,0.0,7.398894082790004,7.336936914,2023-09-05
8399,8399,50,minute.maid,35,0,2.12,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,0.0,1.0,0.0,8.243830193639994,8.166216269,2023-09-05
8400,8400,107,minute.maid,35,0,2.41,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,1.0,0.0,8.531781818050005,8.51559191,2023-09-05
8401,8401,12,minute.maid,35,0,2.49,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,0.0,1.0,0.0,9.015371677730004,8.946374826,2023-09-05
8402,8402,51,minute.maid,35,0,2.49,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,0.0,1.0,0.0,8.466719433050006,8.502688505,2023-09-05
8403,8403,56,minute.maid,35,0,2.41,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,0.0,1.0,0.0,8.303959662769987,8.201934351,2023-09-05
